system,family,probe,classifier,threshold_mode,source_group_macro_f1,source_group_weighted_f1,normal_f1,sensor_local_f1,process_f1,fault_source_macro_f1,binary_roc_auc,binary_pr_auc,binary_f1_train_threshold,false_alarm_rate_train_threshold,probe_train_seconds,selected_threshold,notes,localization_top1,localization_top2,localization_mrr,localization_mean_rank,dataset,seed,severity,n_train_per_class,n_test_per_class,split_protocol,ae_kind,selected_lr,selected_hidden,selected_latent,best_epoch,selected_epoch_budget,best_val_loss,ae_train_seconds,device,n_calibration_train,n_calibration_val,ae_feature_infer_ms_per_window
attribution_scores_only_hier,feature_block_ablation,hier,logistic,train_f1,0.4965689900478702,0.70461172569941,0.2772277227722772,0.8086330935251799,0.4038461538461538,0.6573828470380194,0.7093,0.9540903776857732,0.9086357947434291,0.72,0.0247498999997333,0.4007973927465196,,0.6628571428571428,0.7285714285714285,0.763904761904762,1.9514285714285715,uci_har,3,1.75,50,50,subject-disjoint partition within UCI HAR train split,,,,,,,,,,,,
indices_only_hier,feature_block_ablation,hier,logistic,train_f1,0.6349426396747311,0.7613911363018335,0.2834645669291338,0.8246153846153846,0.7967479674796748,0.8839402292180473,0.7846000000000001,0.9704940214457468,0.8822768434670116,0.64,0.0263392999986535,0.282968544019639,,0.6628571428571428,0.7285714285714285,0.763904761904762,1.9514285714285715,uci_har,3,1.75,50,50,subject-disjoint partition within UCI HAR train split,,,,,,,,,,,,
hra_plus_spectral_hier,hra_main,hier,logistic,train_f1,0.6921086293096529,0.8304199910051506,0.2921348314606741,0.8995756718528995,0.8846153846153846,0.943817068374628,0.8386,0.978181606500305,0.9223181257706536,0.74,0.0431105999996361,0.1452595300379824,,0.6628571428571428,0.7285714285714285,0.763904761904762,1.9514285714285715,uci_har,3,1.75,50,50,subject-disjoint partition within UCI HAR train split,,,,,,,,,,,,
hra_plus_spectral_flat,hierarchy_vs_flat,flat,logistic,train_f1,0.6893615755176983,0.8085526239379982,0.3697478991596639,0.8681481481481481,0.8301886792452831,0.9115826702033598,0.8369,0.9779116853724636,0.9134253450439148,0.66,0.0364651000018056,0.2372246130105904,,0.6628571428571428,0.7285714285714285,0.763904761904762,1.9514285714285715,uci_har,3,1.75,50,50,subject-disjoint partition within UCI HAR train split,,,,,,,,,,,,
tuned_tcn_ae_hier,strengthened_reconstruction,hier,logistic,train_f1,0.3903449670572958,0.5913022036309707,0.1818181818181818,0.6917808219178082,0.2974358974358974,0.5608671980292577,0.55925,0.9204741416177816,0.8729139922978177,0.78,0.0273120999991078,0.377658984396911,,0.3428571428571428,0.5257142857142857,0.549,2.782857142857143,uci_har,3,1.75,50,50,subject-disjoint partition within UCI HAR train split,tcn,0.001,48.0,-1.0,99.0,100.0,0.0104677015915513,84.97072779999871,cuda,398.0,99.0,0.0324700787414212
tuned_usad_ae_hier,strengthened_reconstruction,hier,logistic,train_f1,0.3412343320211486,0.5182929520860442,0.16,0.6068222621184919,0.2568807339449541,0.5234739420785932,0.5365,0.9085754394411932,0.864516129032258,0.8,0.0269642000021121,0.379201127959582,,0.2628571428571428,0.4057142857142857,0.4679047619047619,3.374285714285714,uci_har,3,1.75,50,50,subject-disjoint partition within UCI HAR train split,usad,0.0005,256.0,64.0,91.0,100.0,0.5207255482673645,2.921776499999396,cuda,398.0,99.0,0.027954473874824
gru_ae_hier,strengthened_reconstruction,hier,logistic,train_f1,0.3931891355900818,0.5180792749095529,0.2727272727272727,0.5805243445692884,0.3263157894736842,0.5809097149463492,0.616,0.914814268612352,0.8232044198895028,0.52,0.0263879999984055,0.4091120128774394,,0.1971428571428571,0.36,0.42,3.622857142857143,uci_har,3,1.75,50,50,subject-disjoint partition within UCI HAR train split,gru,0.001,64.0,-1.0,100.0,100.0,0.8358110189437866,4.377582400000392,cuda,398.0,99.0,0.0353393700794978
statistical_flat,baseline,flat,logistic,train_f1,0.5323953823953823,0.6644781144781144,0.2,0.7305194805194806,0.6666666666666666,0.81312292358804,0.6143,0.9332608026725744,0.9372781065088758,0.98,0.01343469999847,0.0583344451208771,,0.2114285714285714,0.3657142857142857,0.4323809523809523,3.505714285714286,uci_har,4,0.75,50,50,subject-disjoint partition within UCI HAR train split,,,,,,,,,,,,
statistical_hier,baseline,hier,logistic,train_f1,0.5163301883078368,0.6969969405973332,0.1300813008130081,0.7873303167420814,0.631578947368421,0.792358803986711,0.59505,0.9299031339590292,0.8622908622908623,0.84,0.0312567000000854,0.3565603955438545,,0.2114285714285714,0.3657142857142857,0.4323809523809523,3.505714285714286,uci_har,4,0.75,50,50,subject-disjoint partition within UCI HAR train split,,,,,,,,,,,,
spectral_flat,baseline,flat,logistic,train_f1,0.5220183518307567,0.7257979680378418,0.2131147540983606,0.8276877761413843,0.5252525252525253,0.7431877566256067,0.7151000000000001,0.958629820638647,0.9066339066339066,0.9,0.0291045000012672,0.2070619023451233,,0.1657142857142857,0.3342857142857143,0.4092380952380953,3.4771428571428573,uci_har,4,0.75,50,50,subject-disjoint partition within UCI HAR train split,,,,,,,,,,,,
spectral_hier,baseline,hier,logistic,train_f1,0.5238503622942982,0.7417101966301051,0.1304347826086956,0.8506401137980085,0.5904761904761905,0.7790336973611525,0.67625,0.9521686099745386,0.900990099009901,0.88,0.0360059999984514,0.2197057603446443,,0.1657142857142857,0.3342857142857143,0.4092380952380953,3.4771428571428573,uci_har,4,0.75,50,50,subject-disjoint partition within UCI HAR train split,,,,,,,,,,,,
stat_spectral_hier,baseline,hier,logistic,train_f1,0.5409202819786434,0.7541464231068054,0.1149425287356321,0.8607594936708861,0.6470588235294118,0.8057142857142857,0.71355,0.9566996219383168,0.9052890528905287,0.9,0.0363670000006095,0.1730330248747569,,0.2114285714285714,0.3657142857142857,0.4323809523809523,3.505714285714286,uci_har,4,0.75,50,50,subject-disjoint partition within UCI HAR train split,,,,,,,,,,,,
diagnostic_signature_only_hier,feature_block_ablation,hier,logistic,train_f1,0.4959528150965943,0.7009969794212497,0.058252427184466,0.8035190615835777,0.6260869565217392,0.792358803986711,0.60895,0.9357429675259984,0.8782936010037641,0.94,0.0368611999983841,0.2855436924815466,,0.5571428571428572,0.68,0.6961428571428572,2.222857142857143,uci_har,4,0.75,50,50,subject-disjoint partition within UCI HAR train split,,,,,,,,,,,,
residual_summaries_only_hier,feature_block_ablation,hier,logistic,train_f1,0.420382752652453,0.5860967094318926,0.2171945701357466,0.6689536878216124,0.375,0.6590151738247648,0.5885,0.9308975221137472,0.7452135493372607,0.52,0.0270244999992428,0.4388721918611145,,0.5571428571428572,0.68,0.6961428571428572,2.222857142857143,uci_har,4,0.75,50,50,subject-disjoint partition within UCI HAR train split,,,,,,,,,,,,
attribution_scores_only_hier,feature_block_ablation,hier,logistic,train_f1,0.5102113680530135,0.7072967333899339,0.2711864406779661,0.8058394160583942,0.4536082474226804,0.6891085333841709,0.66825,0.9457888856585236,0.8900255754475703,0.68,0.0253033000008144,0.4012495006890716,,0.5571428571428572,0.68,0.6961428571428572,2.222857142857143,uci_har,4,0.75,50,50,subject-disjoint partition within UCI HAR train split,,,,,,,,,,,,
indices_only_hier,feature_block_ablation,hier,logistic,train_f1,0.5238139882114986,0.7058708126079672,0.1929824561403508,0.7968992248062016,0.5815602836879432,0.776355275619302,0.7445499999999998,0.9626908112779428,0.8829516539440203,0.78,0.0262579000009282,0.2841518363516259,,0.5571428571428572,0.68,0.6961428571428572,2.222857142857143,uci_har,4,0.75,50,50,subject-disjoint partition within UCI HAR train split,,,,,,,,,,,,
hra_plus_spectral_hier,hra_main,hier,logistic,train_f1,0.5505375994097799,0.7693711189951792,0.0789473684210526,0.8787878787878788,0.6938775510204082,0.8387458006718924,0.69505,0.9532427390585196,0.9150485436893204,0.94,0.0423685000023397,0.1431633551976429,,0.5571428571428572,0.68,0.6961428571428572,2.222857142857143,uci_har,4,0.75,50,50,subject-disjoint partition within UCI HAR train split,,,,,,,,,,,,
hra_plus_spectral_flat,hierarchy_vs_flat,flat,logistic,train_f1,0.5735819253109722,0.7689079875378994,0.1941747572815534,0.866571018651363,0.66,0.8312338014586221,0.7128000000000001,0.9568250288204564,0.9172749391727494,0.9,0.0437090000013995,0.1530384785092003,,0.5571428571428572,0.68,0.6961428571428572,2.222857142857143,uci_har,4,0.75,50,50,subject-disjoint partition within UCI HAR train split,,,,,,,,,,,,
tuned_tcn_ae_hier,strengthened_reconstruction,hier,logistic,train_f1,0.3382944109955604,0.5437171846175678,0.0925925925925925,0.6464285714285715,0.2758620689655172,0.5358111862966232,0.5577,0.9192412266989356,0.8762626262626263,0.9,0.0272031999993487,0.4034908677847907,,0.38,0.5285714285714286,0.5679047619047619,2.7742857142857145,uci_har,4,0.75,50,50,subject-disjoint partition within UCI HAR train split,tcn,0.001,48.0,-1.0,100.0,100.0,0.0130461091175675,76.33119720000104,cuda,361.0,90.0,0.0339606957816921
tuned_usad_ae_hier,strengthened_reconstruction,hier,logistic,train_f1,0.2871816016126076,0.4720511880764766,0.0470588235294117,0.5644859813084112,0.25,0.4675301313185825,0.50805,0.9049416139483072,0.9006134969325154,0.96,0.0267405999984475,0.3693307519620941,,0.2542857142857143,0.3942857142857143,0.461095238095238,3.4085714285714284,uci_har,4,0.75,50,50,subject-disjoint partition within UCI HAR train split,usad,0.0005,256.0,64.0,79.0,100.0,0.5094181895256042,2.512499899999966,cuda,361.0,90.0,0.0310222057736896
gru_ae_hier,strengthened_reconstruction,hier,logistic,train_f1,0.4278694633009499,0.672791304779842,0.05,0.7952522255192879,0.4383561643835616,0.6759928193003196,0.5607999999999999,0.9105363648401936,0.9073170731707316,0.96,0.0270285000005969,0.3977470154325722,,0.1714285714285714,0.2885714285714286,0.3867619047619048,3.854285714285714,uci_har,4,0.75,50,50,subject-disjoint partition within UCI HAR train split,gru,0.001,64.0,-1.0,99.0,100.0,0.8923569321632385,2.949998799998866,cuda,361.0,90.0,0.0342664692818368
statistical_flat,baseline,flat,logistic,train_f1,0.555958758542393,0.6826400577777966,0.1860465116279069,0.7459807073954984,0.7358490566037735,0.8563218390804598,0.6172000000000001,0.9355211796210098,0.9360189573459716,0.98,0.0134795000012672,0.0674707416672808,,0.2085714285714285,0.3657142857142857,0.4288571428571429,3.557142857142857,uci_har,4,1.0,50,50,subject-disjoint partition within UCI HAR train split,,,,,,,,,,,,
statistical_hier,baseline,hier,logistic,train_f1,0.5897454744749101,0.7491875278731509,0.180327868852459,0.8289085545722714,0.76,0.8720855863713006,0.60185,0.9312544220036056,0.87146529562982,0.78,0.0290590000004158,0.3505033855454265,,0.2085714285714285,0.3657142857142857,0.4288571428571429,3.557142857142857,uci_har,4,1.0,50,50,subject-disjoint partition within UCI HAR train split,,,,,,,,,,,,
spectral_flat,baseline,flat,logistic,train_f1,0.5695628553495716,0.7475371520777412,0.2459016393442623,0.8365243004418262,0.6262626262626263,0.7987689393939394,0.71875,0.9583936326642516,0.9057071960297768,0.82,0.032166099997994,0.2364343207036151,,0.1657142857142857,0.3342857142857143,0.4092380952380953,3.4771428571428573,uci_har,4,1.0,50,50,subject-disjoint partition within UCI HAR train split,,,,,,,,,,,,
spectral_hier,baseline,hier,logistic,train_f1,0.5317119979625347,0.7421446079751483,0.1458333333333333,0.8473609129814551,0.6019417475728155,0.7828571428571429,0.6829000000000001,0.9525498212279798,0.8980099502487562,0.86,0.0365392999992764,0.2302241544025937,,0.1657142857142857,0.3342857142857143,0.4092380952380953,3.4771428571428573,uci_har,4,1.0,50,50,subject-disjoint partition within UCI HAR train split,,,,,,,,,,,,
stat_spectral_hier,baseline,hier,logistic,train_f1,0.5719666145018257,0.7671813597635193,0.1111111111111111,0.8647887323943662,0.74,0.8559057046931512,0.6969500000000001,0.9535345280179816,0.9012345679012346,0.9,0.0355374999999185,0.1644015402505473,,0.2085714285714285,0.3657142857142857,0.4288571428571429,3.557142857142857,uci_har,4,1.0,50,50,subject-disjoint partition within UCI HAR train split,,,,,,,,,,,,
diagnostic_signature_only_hier,feature_block_ablation,hier,logistic,train_f1,0.5308094955153778,0.7291250506936782,0.0784313725490196,0.8282828282828283,0.6857142857142857,0.8314512051238834,0.6244500000000001,0.9381769871556952,0.8822055137844611,0.92,0.0393679000007978,0.2450272679543345,,0.5942857142857143,0.7057142857142857,0.7195238095238095,2.157142857142857,uci_har,4,1.0,50,50,subject-disjoint partition within UCI HAR train split,,,,,,,,,,,,
residual_summaries_only_hier,feature_block_ablation,hier,logistic,train_f1,0.4370592084375167,0.6577345955835898,0.1353383458646616,0.7680722891566265,0.4077669902912621,0.6743996743996744,0.5910500000000002,0.930832654412971,0.8500651890482399,0.82,0.0278332000016234,0.3169521706381212,,0.5942857142857143,0.7057142857142857,0.7195238095238095,2.157142857142857,uci_har,4,1.0,50,50,subject-disjoint partition within UCI HAR train split,,,,,,,,,,,,
attribution_scores_only_hier,feature_block_ablation,hier,logistic,train_f1,0.5129287274908741,0.7105201532199081,0.2758620689655172,0.8093158660844251,0.4536082474226804,0.6891085333841709,0.6859,0.949371828756452,0.8928571428571429,0.68,0.0244566000001213,0.4048268568879276,,0.5942857142857143,0.7057142857142857,0.7195238095238095,2.157142857142857,uci_har,4,1.0,50,50,subject-disjoint partition within UCI HAR train split,,,,,,,,,,,,
indices_only_hier,feature_block_ablation,hier,logistic,train_f1,0.550401200257108,0.759835942833061,0.1351351351351351,0.8645533141210374,0.6515151515151515,0.8186676846726475,0.75825,0.9653473640132156,0.9225181598062954,0.9,0.026341599997977,0.1941141683996707,,0.5942857142857143,0.7057142857142857,0.7195238095238095,2.157142857142857,uci_har,4,1.0,50,50,subject-disjoint partition within UCI HAR train split,,,,,,,,,,,,
hra_plus_spectral_hier,hra_main,hier,logistic,train_f1,0.5912143548507185,0.7921127739309558,0.081081081081081,0.8925619834710744,0.8,0.8953427524856097,0.70115,0.9552074837482988,0.9176755447941888,0.94,0.0388241000000562,0.1416390276367677,,0.5942857142857143,0.7057142857142857,0.7195238095238095,2.157142857142857,uci_har,4,1.0,50,50,subject-disjoint partition within UCI HAR train split,,,,,,,,,,,,
hra_plus_spectral_flat,hierarchy_vs_flat,flat,logistic,train_f1,0.5677373222016079,0.7668972892187177,0.1224489795918367,0.8664772727272727,0.7142857142857143,0.860078173715989,0.71785,0.9581689185552832,0.9148418491484184,0.92,0.0395963999981177,0.1515085853940015,,0.5942857142857143,0.7057142857142857,0.7195238095238095,2.157142857142857,uci_har,4,1.0,50,50,subject-disjoint partition within UCI HAR train split,,,,,,,,,,,,
tuned_tcn_ae_hier,strengthened_reconstruction,hier,logistic,train_f1,0.3497008605545362,0.5546960239740698,0.1061946902654867,0.6571936056838366,0.2857142857142857,0.5484912081204693,0.5575,0.919831178667804,0.8716645489199492,0.88,0.0274841999998898,0.4062591669082243,,0.38,0.5285714285714286,0.5683333333333334,2.7685714285714287,uci_har,4,1.0,50,50,subject-disjoint partition within UCI HAR train split,tcn,0.001,48.0,-1.0,100.0,100.0,0.0130461091175675,76.05980859999909,cuda,361.0,90.0,0.0335185788307939
tuned_usad_ae_hier,strengthened_reconstruction,hier,logistic,train_f1,0.2743066587322426,0.3928612148252078,0.1585365853658536,0.4521384928716904,0.2122448979591836,0.4601889338731444,0.5201,0.9078903157911496,0.8125,0.74,0.0259191000004648,0.4589356010725151,,0.2571428571428571,0.4114285714285714,0.4654285714285713,3.3914285714285715,uci_har,4,1.0,50,50,subject-disjoint partition within UCI HAR train split,usad,0.0005,256.0,64.0,79.0,100.0,0.5094181895256042,2.4891702000022637,cuda,361.0,90.0,0.0280407105853995
gru_ae_hier,strengthened_reconstruction,hier,logistic,train_f1,0.4506193564164578,0.6553824355756722,0.1481481481481481,0.7577639751552795,0.4459459459459459,0.6746436063187636,0.5760999999999998,0.9145781624010172,0.8838383838383839,0.84,0.0256876000021293,0.4096401878339207,,0.1771428571428571,0.2914285714285714,0.3894761904761905,3.8685714285714288,uci_har,4,1.0,50,50,subject-disjoint partition within UCI HAR train split,gru,0.001,64.0,-1.0,99.0,100.0,0.8923569321632385,3.0407644000006258,cuda,361.0,90.0,0.0337912657296079
statistical_flat,baseline,flat,logistic,train_f1,0.592220497182197,0.7107188664728729,0.2289156626506024,0.7699680511182109,0.7777777777777778,0.8759288478914646,0.6284000000000001,0.937720167617857,0.9334916864608076,0.98,0.0142914999996719,0.051093497713883,,0.2142857142857142,0.3857142857142857,0.4360476190476191,3.5171428571428573,uci_har,4,1.25,50,50,subject-disjoint partition within UCI HAR train split,,,,,,,,,,,,
statistical_hier,baseline,hier,logistic,train_f1,0.5895067393554516,0.7467981044399828,0.1694915254237288,0.8254437869822485,0.7735849056603774,0.8784261715296198,0.61335,0.9335713314554916,0.8746803069053708,0.8,0.0285408999989158,0.3562218836132312,,0.2142857142857142,0.3857142857142857,0.4360476190476191,3.5171428571428573,uci_har,4,1.25,50,50,subject-disjoint partition within UCI HAR train split,,,,,,,,,,,,
spectral_flat,baseline,flat,logistic,train_f1,0.5555177648853453,0.737778291343296,0.2113821138211382,0.8289085545722714,0.6262626262626263,0.8029115341545353,0.7084,0.9556426619361128,0.9013732833957552,0.8,0.0312545000015234,0.2323677944665304,,0.1657142857142857,0.3342857142857143,0.4092380952380953,3.4771428571428573,uci_har,4,1.25,50,50,subject-disjoint partition within UCI HAR train split,,,,,,,,,,,,
spectral_hier,baseline,hier,logistic,train_f1,0.514760699370908,0.7271424553458582,0.0970873786407767,0.8333333333333334,0.6138613861386139,0.7906855049712193,0.6678000000000001,0.9496707198815336,0.8833124215809285,0.9,0.034798699998646,0.2339603534241682,,0.1657142857142857,0.3342857142857143,0.4092380952380953,3.4771428571428573,uci_har,4,1.25,50,50,subject-disjoint partition within UCI HAR train split,,,,,,,,,,,,
stat_spectral_hier,baseline,hier,logistic,train_f1,0.6007651172357055,0.787667626491156,0.1411764705882353,0.8811188811188811,0.78,0.8837141694284552,0.70005,0.9536589998115972,0.9104294478527608,0.88,0.0357202000013785,0.161245407452953,,0.2142857142857142,0.3857142857142857,0.4360476190476191,3.5171428571428573,uci_har,4,1.25,50,50,subject-disjoint partition within UCI HAR train split,,,,,,,,,,,,
diagnostic_signature_only_hier,feature_block_ablation,hier,logistic,train_f1,0.5958056011890567,0.7711173211761906,0.1443298969072164,0.8587731811697575,0.7843137254901961,0.8857142857142857,0.6366,0.940419836013422,0.8966376089663761,0.86,0.035423900000751,0.2394857560085604,,0.6114285714285714,0.72,0.7322380952380951,2.0942857142857143,uci_har,4,1.25,50,50,subject-disjoint partition within UCI HAR train split,,,,,,,,,,,,
residual_summaries_only_hier,feature_block_ablation,hier,logistic,train_f1,0.4611463032388478,0.6847061615969414,0.1403508771929824,0.7964860907759883,0.4466019417475728,0.6945200939494806,0.5942000000000001,0.9311141290381996,0.8753180661577609,0.84,0.0269799000016064,0.2946574462291014,,0.6114285714285714,0.72,0.7322380952380951,2.0942857142857143,uci_har,4,1.25,50,50,subject-disjoint partition within UCI HAR train split,,,,,,,,,,,,
attribution_scores_only_hier,feature_block_ablation,hier,logistic,train_f1,0.5098444514358466,0.7079598463850482,0.2689075630252101,0.8070175438596491,0.4536082474226804,0.6891085333841709,0.697,0.9518337912008942,0.8886043533930857,0.68,0.0250765000018873,0.407901358167137,,0.6114285714285714,0.72,0.7322380952380951,2.0942857142857143,uci_har,4,1.25,50,50,subject-disjoint partition within UCI HAR train split,,,,,,,,,,,,
indices_only_hier,feature_block_ablation,hier,logistic,train_f1,0.5742097276980997,0.7408981920609828,0.2162162162162162,0.8242424242424242,0.6821705426356589,0.8318742419329659,0.7719,0.9677384961545106,0.8897338403041825,0.76,0.0267151999978523,0.2469236768294405,,0.6114285714285714,0.72,0.7322380952380951,2.0942857142857143,uci_har,4,1.25,50,50,subject-disjoint partition within UCI HAR train split,,,,,,,,,,,,
hra_plus_spectral_hier,hra_main,hier,logistic,train_f1,0.6047537800788375,0.8023965013433743,0.0869565217391304,0.9012178619756428,0.8260869565217391,0.9070041383158448,0.7261,0.95882945079754,0.924187725631769,0.94,0.040760500000033,0.1431996977821369,,0.6114285714285714,0.72,0.7322380952380951,2.0942857142857143,uci_har,4,1.25,50,50,subject-disjoint partition within UCI HAR train split,,,,,,,,,,,,
hra_plus_spectral_flat,hierarchy_vs_flat,flat,logistic,train_f1,0.6318242054620208,0.7971238629239267,0.22,0.8797736916548797,0.7956989247311828,0.894604690091291,0.74,0.9614268460618268,0.9225181598062954,0.9,0.0459699000020918,0.1523279721078234,,0.6114285714285714,0.72,0.7322380952380951,2.0942857142857143,uci_har,4,1.25,50,50,subject-disjoint partition within UCI HAR train split,,,,,,,,,,,,
tuned_tcn_ae_hier,strengthened_reconstruction,hier,logistic,train_f1,0.351033101412608,0.5385796612551831,0.1411764705882353,0.6323529411764706,0.2795698924731182,0.5667211432480712,0.5547,0.9195869538032676,0.8,0.76,0.0281033999999635,0.4261425490761325,,0.3828571428571428,0.54,0.5718095238095239,2.7457142857142856,uci_har,4,1.25,50,50,subject-disjoint partition within UCI HAR train split,tcn,0.001,48.0,-1.0,100.0,100.0,0.0130461091175675,76.19412490000104,cuda,361.0,90.0,0.0316108808281469
tuned_usad_ae_hier,strengthened_reconstruction,hier,logistic,train_f1,0.2860147616053998,0.4452743969080578,0.110091743119266,0.524904214559387,0.2230483271375464,0.4523797321931899,0.53055,0.9103910247061534,0.877370417193426,0.88,0.0269155999994836,0.3892922873979577,,0.2657142857142857,0.4085714285714286,0.4697142857142856,3.382857142857143,uci_har,4,1.25,50,50,subject-disjoint partition within UCI HAR train split,usad,0.0005,256.0,64.0,79.0,100.0,0.5094181895256042,2.470529099999112,cuda,361.0,90.0,0.0286595114730779
gru_ae_hier,strengthened_reconstruction,hier,logistic,train_f1,0.4395032048309286,0.6718742026053345,0.074074074074074,0.7880597014925373,0.4563758389261745,0.6781842818428184,0.58985,0.91739350873233,0.9084249084249084,0.94,0.0278787999995984,0.3847223358842653,,0.18,0.2914285714285714,0.3914761904761905,3.857142857142857,uci_har,4,1.25,50,50,subject-disjoint partition within UCI HAR train split,gru,0.001,64.0,-1.0,99.0,100.0,0.8923569321632385,2.955092100000911,cuda,361.0,90.0,0.0352705403409326
statistical_flat,baseline,flat,logistic,train_f1,0.6021997382550218,0.710410665439846,0.2196531791907514,0.7645161290322581,0.822429906542056,0.902126039910826,0.6326,0.938969906980288,0.9372781065088758,0.98,0.0153943000004801,0.0527772625828233,,0.2228571428571428,0.3857142857142857,0.443952380952381,3.4485714285714284,uci_har,4,1.5,50,50,subject-disjoint partition within UCI HAR train split,,,,,,,,,,,,
statistical_hier,baseline,hier,logistic,train_f1,0.6043124839853812,0.7530247962490952,0.1818181818181818,0.8273809523809523,0.8037383177570093,0.8912511554564733,0.6194000000000002,0.9345299860084352,0.8729139922978177,0.78,0.0335758000001078,0.356582071891527,,0.2228571428571428,0.3857142857142857,0.443952380952381,3.4485714285714284,uci_har,4,1.5,50,50,subject-disjoint partition within UCI HAR train split,,,,,,,,,,,,
spectral_flat,baseline,flat,logistic,train_f1,0.5757985663403303,0.7512632345703613,0.2419354838709677,0.8389955686853766,0.6464646464646465,0.8106060606060606,0.74115,0.961787919046687,0.9011264080100124,0.78,0.0334573000000091,0.2564756608697718,,0.1657142857142857,0.3342857142857143,0.4092380952380953,3.4771428571428573,uci_har,4,1.5,50,50,subject-disjoint partition within UCI HAR train split,,,,,,,,,,,,
spectral_hier,baseline,hier,logistic,train_f1,0.5539415804209441,0.7489704837653745,0.1553398058252427,0.8464849354375896,0.66,0.818157821413383,0.7103499999999999,0.957556395961309,0.890840652446675,0.84,0.0386020999976608,0.2850604054421841,,0.1657142857142857,0.3342857142857143,0.4092380952380953,3.4771428571428573,uci_har,4,1.5,50,50,subject-disjoint partition within UCI HAR train split,,,,,,,,,,,,
stat_spectral_hier,baseline,hier,logistic,train_f1,0.5941195008132127,0.7825403004578123,0.1379310344827586,0.876750700280112,0.7676767676767676,0.8768165886993885,0.7193000000000002,0.957294751184138,0.9077490774907748,0.88,0.0391329000012774,0.1892539644123863,,0.2228571428571428,0.3857142857142857,0.443952380952381,3.4485714285714284,uci_har,4,1.5,50,50,subject-disjoint partition within UCI HAR train split,,,,,,,,,,,,
diagnostic_signature_only_hier,feature_block_ablation,hier,logistic,train_f1,0.6005631314739546,0.7775856212225621,0.1237113402061855,0.8660968660968661,0.8118811881188119,0.9069713355427642,0.6488,0.9429012348286344,0.8941469489414695,0.88,0.0357543000027362,0.2412799626734392,,0.6228571428571429,0.72,0.7393809523809522,2.06,uci_har,4,1.5,50,50,subject-disjoint partition within UCI HAR train split,,,,,,,,,,,,
residual_summaries_only_hier,feature_block_ablation,hier,logistic,train_f1,0.4633904259991216,0.6897291758161324,0.1272727272727272,0.8028985507246377,0.46,0.700840286841372,0.5951,0.9311289111098756,0.8784810126582279,0.86,0.0286449000013817,0.2969301447901895,,0.6228571428571429,0.72,0.7393809523809522,2.06,uci_har,4,1.5,50,50,subject-disjoint partition within UCI HAR train split,,,,,,,,,,,,
attribution_scores_only_hier,feature_block_ablation,hier,logistic,train_f1,0.5233494762036877,0.7212124153292868,0.2962962962962963,0.8201438848920863,0.4536082474226804,0.6891085333841709,0.7047,0.9534306277899972,0.904040404040404,0.68,0.0240311000015935,0.4078353855207395,,0.6228571428571429,0.72,0.7393809523809522,2.06,uci_har,4,1.5,50,50,subject-disjoint partition within UCI HAR train split,,,,,,,,,,,,
indices_only_hier,feature_block_ablation,hier,logistic,train_f1,0.6398876508942651,0.7722389730623159,0.3015873015873015,0.8384146341463414,0.7796610169491526,0.8874737865070841,0.78175,0.9694981376036342,0.8863049095607235,0.62,0.0254141000004892,0.2688006409319805,,0.6228571428571429,0.72,0.7393809523809522,2.06,uci_har,4,1.5,50,50,subject-disjoint partition within UCI HAR train split,,,,,,,,,,,,
hra_plus_spectral_hier,hra_main,hier,logistic,train_f1,0.6111932414761564,0.8031861213639868,0.0833333333333333,0.8991825613079019,0.851063829787234,0.9209137503612111,0.7374999999999999,0.9603422737091762,0.9202898550724636,0.94,0.0391834000001836,0.1484733125644113,,0.6228571428571429,0.72,0.7393809523809522,2.06,uci_har,4,1.5,50,50,subject-disjoint partition within UCI HAR train split,,,,,,,,,,,,
hra_plus_spectral_flat,hierarchy_vs_flat,flat,logistic,train_f1,0.651280214545755,0.813038713665181,0.2474226804123711,0.8939179632248939,0.8125,0.9087466350321668,0.7545999999999999,0.963703831553057,0.9212121212121211,0.9,0.0474595999985467,0.1559244441631621,,0.6228571428571429,0.72,0.7393809523809522,2.06,uci_har,4,1.5,50,50,subject-disjoint partition within UCI HAR train split,,,,,,,,,,,,
tuned_tcn_ae_hier,strengthened_reconstruction,hier,logistic,train_f1,0.360648663247044,0.5622965993329391,0.109090909090909,0.6631205673758865,0.3097345132743362,0.5628994337560846,0.55975,0.9211782559492004,0.8759493670886076,0.88,0.0264836000023933,0.4075139118557528,,0.3885714285714285,0.5371428571428571,0.576952380952381,2.6914285714285717,uci_har,4,1.5,50,50,subject-disjoint partition within UCI HAR train split,tcn,0.001,48.0,-1.0,100.0,100.0,0.0130461091175675,76.42148760000055,cuda,361.0,90.0,0.0326285714297028
tuned_usad_ae_hier,strengthened_reconstruction,hier,logistic,train_f1,0.2787410823961901,0.3876795343524491,0.1958762886597938,0.4421487603305785,0.1981981981981982,0.4656692492652952,0.53775,0.9120655501707332,0.7790368271954674,0.62,0.0255580999983067,0.4746358745554591,,0.2628571428571428,0.4,0.4652857142857142,3.414285714285714,uci_har,4,1.5,50,50,subject-disjoint partition within UCI HAR train split,usad,0.0005,256.0,64.0,79.0,100.0,0.5094181895256042,2.6747823000005155,cuda,361.0,90.0,0.0299814211695686
